time	V(n001)	V(n002)
7.595292203199976e-01	2.242103e+01	4.745508e+00
7.605057828199976e-01	2.228638e+01	4.745071e+00
7.613796238656216e-01	2.216730e+01	4.744683e+00
7.615698746598127e-01	2.214552e+01	4.744612e+00
7.616635072503238e-01	2.214624e+01	4.744614e+00
7.617544000696898e-01	2.216726e+01	4.744683e+00
7.618077558118025e-01	2.219372e+01	4.744770e+00
7.618677377083367e-01	2.223883e+01	4.744916e+00
7.619630440726636e-01	2.233162e+01	4.745218e+00
7.621536568013173e-01	2.254590e+01	4.745910e+00
7.623229295230348e-01	2.273803e+01	4.746526e+00
7.624841580196752e-01	2.289582e+01	4.747027e+00
7.626678052609230e-01	2.302599e+01	4.747438e+00
7.628086289974231e-01	2.308585e+01	4.747627e+00
7.628898809753827e-01	2.310110e+01	4.747675e+00
7.629461611026261e-01	2.310307e+01	4.747681e+00
7.629978067165235e-01	2.310046e+01	4.747673e+00
7.630596419553722e-01	2.309450e+01	4.747654e+00
7.630850137629008e-01	2.309145e+01	4.747644e+00
7.631050228632178e-01	2.308880e+01	4.747636e+00
7.631252314540091e-01	2.308604e+01	4.747628e+00
7.631448243018102e-01	2.308332e+01	4.747619e+00
7.631636938931833e-01	2.308067e+01	4.747611e+00
7.631836711095122e-01	2.307784e+01	4.747602e+00
7.632021269588771e-01	2.307521e+01	4.747593e+00
7.632205329473445e-01	2.307258e+01	4.747585e+00
7.632388829714665e-01	2.306996e+01	4.747577e+00
7.632579637718704e-01	2.306723e+01	4.747569e+00
7.632790508251217e-01	2.306421e+01	4.747559e+00
7.633050534834784e-01	2.306048e+01	4.747547e+00
7.633365214343248e-01	2.305597e+01	4.747533e+00
7.633784269385506e-01	2.304997e+01	4.747514e+00
7.634378009118676e-01	2.304146e+01	4.747488e+00
7.635351349197230e-01	2.302753e+01	4.747444e+00
7.637298029354338e-01	2.299971e+01	4.747356e+00
7.641191389668552e-01	2.294422e+01	4.747181e+00
7.648978110296982e-01	2.283375e+01	4.746830e+00
7.658743735296982e-01	2.269604e+01	4.746392e+00
7.668509360296982e-01	2.255933e+01	4.745954e+00
7.678274985296982e-01	2.242365e+01	4.745517e+00
7.688040610296982e-01	2.228903e+01	4.745080e+00
7.697806235296982e-01	2.216336e+01	4.744670e+00
7.699936208605445e-01	2.216053e+01	4.744661e+00
7.701273931753336e-01	2.219570e+01	4.744776e+00
7.701915448047801e-01	2.223533e+01	4.744905e+00
7.702709879605536e-01	2.230761e+01	4.745141e+00
7.703918612563110e-01	2.243872e+01	4.745565e+00
7.705514125810849e-01	2.262364e+01	4.746160e+00
7.707164365514207e-01	2.280249e+01	4.746731e+00
7.709061078643609e-01	2.296568e+01	4.747248e+00
7.710819688512153e-01	2.306130e+01	4.747550e+00
7.712411428269230e-01	2.309889e+01	4.747668e+00
7.713389690787356e-01	2.310033e+01	4.747673e+00
7.714402272321076e-01	2.309023e+01	4.747641e+00
7.715244968442535e-01	2.307900e+01	4.747605e+00
7.716076385131529e-01	2.306719e+01	4.747569e+00
7.717045217059987e-01	2.305332e+01	4.747525e+00
7.718982880916903e-01	2.302559e+01	4.747437e+00
7.722858208630734e-01	2.297028e+01	4.747263e+00
7.730608864058396e-01	2.286017e+01	4.746914e+00
7.740374489058396e-01	2.272226e+01	4.746476e+00
7.759905739058396e-01	2.244947e+01	4.745600e+00
7.769671364058396e-01	2.231463e+01	4.745163e+00
7.779436989058396e-01	2.218065e+01	4.744727e+00
7.781539506545512e-01	2.215276e+01	4.744636e+00
7.782638997720344e-01	2.214030e+01	4.744595e+00
7.783034458996548e-01	2.213830e+01	4.744588e+00
7.783414028077974e-01	2.214057e+01	4.744596e+00
7.783828109568666e-01	2.214896e+01	4.744623e+00
7.784268525240414e-01	2.216546e+01	4.744677e+00
7.784787227148354e-01	2.219529e+01	4.744775e+00
7.785530790167690e-01	2.225466e+01	4.744968e+00
7.786662275189191e-01	2.236937e+01	4.745341e+00
7.788480168176424e-01	2.257728e+01	4.746011e+00
7.790189506159437e-01	2.276880e+01	4.746624e+00
7.791878834618651e-01	2.292611e+01	4.747123e+00
7.793701056794593e-01	2.304441e+01	4.747497e+00
7.794972297220988e-01	2.309089e+01	4.747643e+00
7.795775117210596e-01	2.310224e+01	4.747678e+00
7.796306250555952e-01	2.310242e+01	4.747679e+00
7.796915477395844e-01	2.309800e+01	4.747665e+00
7.797502866064696e-01	2.309152e+01	4.747645e+00
7.797800423659196e-01	2.308767e+01	4.747633e+00
7.798052498893959e-01	2.308420e+01	4.747622e+00
7.798306000612913e-01	2.308064e+01	4.747611e+00
7.798601684750995e-01	2.307645e+01	4.747598e+00
7.798937079180849e-01	2.307167e+01	4.747582e+00
7.799361098128614e-01	2.306560e+01	4.747563e+00
7.799922676133310e-01	2.305756e+01	4.747538e+00
7.800769755948765e-01	2.304542e+01	4.747500e+00
7.802279294051969e-01	2.302382e+01	4.747432e+00
7.805298370258378e-01	2.298071e+01	4.747296e+00
7.811336522671194e-01	2.289483e+01	4.747025e+00
7.821102147671194e-01	2.275671e+01	4.746586e+00
7.830867772671194e-01	2.261953e+01	4.746147e+00
7.840633397671194e-01	2.248340e+01	4.745709e+00
7.850399022671194e-01	2.234830e+01	4.745273e+00
7.860164647671194e-01	2.221652e+01	4.744843e+00
7.865830693701614e-01	2.216112e+01	4.744663e+00
7.867484150779785e-01	2.218747e+01	4.744749e+00
7.868977190952634e-01	2.227362e+01	4.745030e+00
7.869790605363554e-01	2.234873e+01	4.745274e+00
7.870775953973616e-01	2.245942e+01	4.745632e+00
7.872746651193739e-01	2.268769e+01	4.746365e+00
7.874230649787685e-01	2.284214e+01	4.746857e+00
7.876125807737039e-01	2.299206e+01	4.747332e+00
7.877848538340528e-01	2.307598e+01	4.747596e+00
7.879054526342064e-01	2.310013e+01	4.747672e+00
7.880003585517886e-01	2.310025e+01	4.747672e+00
7.880944511421830e-01	2.309126e+01	4.747644e+00
7.881648390944757e-01	2.308204e+01	4.747615e+00
7.882353255622875e-01	2.307208e+01	4.747584e+00
7.883057013331636e-01	2.306202e+01	4.747552e+00
7.884258877008768e-01	2.304481e+01	4.747498e+00
7.886662604363033e-01	2.301043e+01	4.747390e+00
7.891470059071563e-01	2.294192e+01	4.747173e+00
7.901084968488622e-01	2.280560e+01	4.746741e+00
7.910850593488622e-01	2.266806e+01	4.746303e+00
7.920616218488622e-01	2.253156e+01	4.745865e+00
7.930381843488622e-01	2.239609e+01	4.745427e+00
7.940147468488622e-01	2.226152e+01	4.744990e+00
7.944790980824310e-01	2.219788e+01	4.744783e+00
7.947849445563230e-01	2.215619e+01	4.744647e+00
7.948604634846858e-01	2.214614e+01	4.744614e+00
7.949076719127436e-01	2.214028e+01	4.744595e+00
7.949291196037471e-01	2.213807e+01	4.744587e+00
7.949524037577353e-01	2.213647e+01	4.744582e+00
7.949765949157513e-01	2.213646e+01	4.744582e+00
7.950225853378474e-01	2.214155e+01	4.744599e+00
7.950673270019555e-01	2.215320e+01	4.744637e+00
7.951110713121775e-01	2.217292e+01	4.744701e+00
7.951708012579859e-01	2.221249e+01	4.744831e+00
7.952575109073982e-01	2.228957e+01	4.745082e+00
7.953971058962062e-01	2.244032e+01	4.745570e+00
7.955437832500659e-01	2.261155e+01	4.746121e+00
7.956997642978227e-01	2.278360e+01	4.746671e+00
7.958896187537331e-01	2.295225e+01	4.747206e+00
7.960666805513095e-01	2.305855e+01	4.747541e+00
7.961801372784258e-01	2.309497e+01	4.747656e+00
7.962478163838389e-01	2.310261e+01	4.747680e+00
7.963066412095203e-01	2.310204e+01	4.747678e+00
7.963629497355746e-01	2.309768e+01	4.747664e+00
7.964221415313207e-01	2.309095e+01	4.747643e+00
7.964466150634784e-01	2.308776e+01	4.747633e+00
7.964733806326773e-01	2.308408e+01	4.747622e+00
7.965002184037034e-01	2.308031e+01	4.747610e+00
7.965289131500199e-01	2.307624e+01	4.747597e+00
7.965634809234995e-01	2.307130e+01	4.747581e+00
7.966058774184311e-01	2.306524e+01	4.747562e+00
7.966637724332194e-01	2.305694e+01	4.747536e+00
7.967507573271043e-01	2.304448e+01	4.747497e+00
7.969087586421596e-01	2.302187e+01	4.747426e+00
7.972247612722703e-01	2.297676e+01	4.747283e+00
7.978567665324916e-01	2.288690e+01	4.746999e+00
7.988333290324916e-01	2.274883e+01	4.746561e+00
7.998098915324916e-01	2.261171e+01	4.746122e+00
8.007864540324916e-01	2.247564e+01	4.745685e+00
8.017630165324916e-01	2.234060e+01	4.745248e+00
8.027395790324916e-01	2.220657e+01	4.744812e+00
8.031721631112160e-01	2.216399e+01	4.744673e+00
8.033967049361999e-01	2.219794e+01	4.744783e+00
8.036073573479315e-01	2.231531e+01	4.745166e+00
8.036702472492534e-01	2.237457e+01	4.745358e+00
8.037853479404387e-01	2.250744e+01	4.745787e+00
8.039790515438529e-01	2.272945e+01	4.746498e+00
8.041310115645629e-01	2.288077e+01	4.746980e+00
8.043165601401879e-01	2.301683e+01	4.747410e+00
8.044652248051118e-01	2.308182e+01	4.747614e+00
8.045782365586747e-01	2.310187e+01	4.747677e+00
8.046474558397648e-01	2.310225e+01	4.747678e+00
8.047210937985790e-01	2.309592e+01	4.747658e+00
8.047850847131993e-01	2.308809e+01	4.747634e+00
8.048378491648751e-01	2.308083e+01	4.747612e+00
8.048899948592284e-01	2.307343e+01	4.747588e+00
8.049548453714763e-01	2.306416e+01	4.747559e+00
8.050582261112156e-01	2.304935e+01	4.747512e+00
8.052562929848966e-01	2.302101e+01	4.747423e+00
8.056524267322588e-01	2.296449e+01	4.747245e+00
8.064446942269832e-01	2.285197e+01	4.746889e+00
8.074212567269832e-01	2.271412e+01	4.746450e+00
8.093743817269832e-01	2.244146e+01	4.745574e+00
8.103509442269832e-01	2.230668e+01	4.745137e+00
8.113275067269832e-01	2.217916e+01	4.744722e+00
8.116352586563776e-01	2.216036e+01	4.744660e+00
8.117604964398066e-01	2.218261e+01	4.744733e+00
8.118404894056721e-01	2.222609e+01	4.744875e+00
8.119325297901585e-01	2.230418e+01	4.745129e+00
8.120241334717978e-01	2.240064e+01	4.745442e+00
8.122073408350765e-01	2.261131e+01	4.746120e+00
8.123860175459766e-01	2.280590e+01	4.746742e+00
8.125570889993271e-01	2.295532e+01	4.747216e+00
8.127392641736111e-01	2.305931e+01	4.747543e+00
8.128769643548447e-01	2.309809e+01	4.747665e+00
8.129578952772180e-01	2.310273e+01	4.747680e+00
8.130463959314388e-01	2.309667e+01	4.747661e+00
8.131291409090503e-01	2.308687e+01	4.747630e+00
8.131871143008688e-01	2.307890e+01	4.747605e+00
8.132436233990854e-01	2.307086e+01	4.747580e+00
8.133170258931255e-01	2.306035e+01	4.747547e+00
8.134474451345134e-01	2.304167e+01	4.747488e+00
8.137082836172892e-01	2.300438e+01	4.747371e+00
8.142299605828408e-01	2.293007e+01	4.747136e+00
8.152065230828408e-01	2.279170e+01	4.746697e+00
8.161830855828408e-01	2.265426e+01	4.746259e+00
8.171596480828408e-01	2.251787e+01	4.745821e+00
8.181362105828408e-01	2.238251e+01	4.745383e+00
8.191127730828408e-01	2.224820e+01	4.744947e+00
8.198241354930541e-01	2.215566e+01	4.744645e+00
8.199792014767728e-01	2.214896e+01	4.744623e+00
8.200772756460863e-01	2.216581e+01	4.744678e+00
8.201352097970948e-01	2.219259e+01	4.744766e+00
8.202027280284644e-01	2.224176e+01	4.744926e+00
8.202842446918952e-01	2.231935e+01	4.745179e+00
8.204472780187567e-01	2.250121e+01	4.745767e+00
8.205986018357840e-01	2.267622e+01	4.746328e+00
8.207572236724492e-01	2.284213e+01	4.746857e+00
8.209441477835658e-01	2.299046e+01	4.747327e+00
8.211211368275567e-01	2.307578e+01	4.747595e+00
8.212484123275580e-01	2.309999e+01	4.747671e+00
8.213501176656346e-01	2.309890e+01	4.747668e+00
8.214501794539322e-01	2.308848e+01	4.747635e+00
8.215274705052397e-01	2.307807e+01	4.747603e+00
8.216015578582779e-01	2.306754e+01	4.747570e+00
8.216911374850479e-01	2.305471e+01	4.747529e+00
8.218702967385876e-01	2.302906e+01	4.747448e+00
8.222286152456671e-01	2.297791e+01	4.747287e+00
8.229452522598262e-01	2.287603e+01	4.746965e+00
8.239218147598262e-01	2.273802e+01	4.746526e+00
8.248983772598262e-01	2.260099e+01	4.746088e+00
8.258749397598262e-01	2.246499e+01	4.745650e+00
8.268515022598262e-01	2.233004e+01	4.745214e+00
8.278280647598262e-01	2.220470e+01	4.744805e+00
8.283048352356314e-01	2.217396e+01	4.744705e+00
8.284453390859574e-01	2.220246e+01	4.744798e+00
8.285463012268541e-01	2.226498e+01	4.745002e+00
8.286567770203738e-01	2.236842e+01	4.745338e+00
8.287591670531705e-01	2.248213e+01	4.745706e+00
8.289152402236565e-01	2.266196e+01	4.746283e+00
8.290964939530836e-01	2.285014e+01	4.746882e+00
8.292810339034196e-01	2.299738e+01	4.747348e+00
8.294348814876186e-01	2.307515e+01	4.747593e+00
8.295374471922075e-01	2.310064e+01	4.747674e+00
8.295985841874932e-01	2.310477e+01	4.747686e+00
8.296612686204761e-01	2.310235e+01	4.747679e+00
8.297220771000511e-01	2.309666e+01	4.747661e+00
8.297666184399629e-01	2.309121e+01	4.747643e+00
8.297985789227806e-01	2.308689e+01	4.747630e+00
8.298309320401186e-01	2.308236e+01	4.747616e+00
8.298671991836515e-01	2.307722e+01	4.747600e+00
8.299108027124591e-01	2.307099e+01	4.747581e+00
8.299693501070224e-01	2.306261e+01	4.747554e+00
8.300558308219761e-01	2.305022e+01	4.747515e+00
8.302090928694050e-01	2.302828e+01	4.747446e+00
8.305156169642629e-01	2.298450e+01	4.747308e+00
8.311286651539787e-01	2.289729e+01	4.747032e+00
8.321052276539787e-01	2.275915e+01	4.746593e+00
8.330817901539787e-01	2.262196e+01	4.746155e+00
8.340583526539787e-01	2.248581e+01	4.745717e+00
8.350349151539787e-01	2.235069e+01	4.745280e+00
8.360114776539787e-01	2.221677e+01	4.744844e+00
8.365248753141894e-01	2.217228e+01	4.744699e+00
8.367720485810028e-01	2.222260e+01	4.744864e+00
8.369806379824204e-01	2.236071e+01	4.745313e+00
8.370685330669846e-01	2.245091e+01	4.745605e+00
8.371867670867890e-01	2.258873e+01	4.746048e+00
8.373850804433604e-01	2.280592e+01	4.746742e+00
8.375492704069855e-01	2.295110e+01	4.747202e+00
8.377285596760733e-01	2.305442e+01	4.747528e+00
8.378838561356273e-01	2.309665e+01	4.747661e+00
8.379977981904685e-01	2.310051e+01	4.747673e+00
8.381117354136659e-01	2.309006e+01	4.747640e+00
8.381958061303413e-01	2.307893e+01	4.747605e+00
8.382795125768672e-01	2.306703e+01	4.747568e+00
8.383725185232732e-01	2.305371e+01	4.747526e+00
8.385585304160854e-01	2.302709e+01	4.747442e+00
8.389305542017098e-01	2.297398e+01	4.747275e+00
8.396746017729586e-01	2.286824e+01	4.746940e+00
8.406511642729586e-01	2.273028e+01	4.746501e+00
8.426042892729586e-01	2.245738e+01	4.745625e+00
8.435808517729586e-01	2.232248e+01	4.745189e+00
8.445574142729586e-01	2.218871e+01	4.744753e+00
8.448677329404004e-01	2.215367e+01	4.744638e+00
8.450174921856544e-01	2.215677e+01	4.744648e+00
8.451138433057812e-01	2.218454e+01	4.744740e+00
8.451732700292701e-01	2.221979e+01	4.744854e+00
8.452407436472245e-01	2.227755e+01	4.745043e+00
8.453626073366325e-01	2.240546e+01	4.745457e+00
8.455261027722472e-01	2.259363e+01	4.746063e+00
8.456893204176968e-01	2.277524e+01	4.746644e+00
8.458616812375823e-01	2.293319e+01	4.747146e+00
8.460443187417959e-01	2.304914e+01	4.747511e+00
8.461682192030573e-01	2.309307e+01	4.747650e+00
8.462424486117457e-01	2.310312e+01	4.747681e+00
8.462954779392212e-01	2.310331e+01	4.747682e+00
8.463508717710789e-01	2.309946e+01	4.747670e+00
8.464102377959987e-01	2.309308e+01	4.747650e+00
8.464341776501160e-01	2.309005e+01	4.747640e+00
8.464538572101880e-01	2.308738e+01	4.747632e+00
8.464736852783258e-01	2.308463e+01	4.747623e+00
8.464927764982544e-01	2.308195e+01	4.747615e+00
8.465130008018755e-01	2.307909e+01	4.747606e+00
8.465348801207897e-01	2.307598e+01	4.747596e+00
8.465582547590823e-01	2.307264e+01	4.747585e+00
8.465865288964532e-01	2.306860e+01	4.747573e+00
8.466202653675161e-01	2.306376e+01	4.747558e+00
8.466648582256328e-01	2.305737e+01	4.747538e+00
8.467273373701818e-01	2.304842e+01	4.747509e+00
8.468288099712915e-01	2.303389e+01	4.747464e+00
8.470303290968226e-01	2.300508e+01	4.747373e+00
8.474333673478850e-01	2.294763e+01	4.747191e+00
8.482394438500096e-01	2.283326e+01	4.746829e+00
8.492160063500096e-01	2.269555e+01	4.746390e+00
8.501925688500096e-01	2.255884e+01	4.745953e+00
8.511691313500096e-01	2.242317e+01	4.745515e+00
8.521456938500096e-01	2.228855e+01	4.745078e+00
8.531222563500096e-01	2.219832e+01	4.744784e+00
8.534695980083190e-01	2.228205e+01	4.745057e+00
8.537886234895780e-01	2.252044e+01	4.745829e+00
8.538886302950438e-01	2.262739e+01	4.746172e+00
8.540365722291503e-01	2.279078e+01	4.746694e+00
8.542001629844116e-01	2.293939e+01	4.747165e+00
8.543652369705345e-01	2.304163e+01	4.747488e+00
8.545280963085012e-01	2.309405e+01	4.747653e+00
8.546279627286022e-01	2.310185e+01	4.747677e+00
8.547367828932013e-01	2.309419e+01	4.747653e+00
8.548370508033731e-01	2.308175e+01	4.747614e+00
8.549166902263332e-01	2.307057e+01	4.747579e+00
8.549947405238949e-01	2.305940e+01	4.747544e+00
8.551313265472595e-01	2.303984e+01	4.747482e+00
8.554044985939887e-01	2.300080e+01	4.747359e+00
8.559508426874470e-01	2.292299e+01	4.747114e+00
8.569274051874470e-01	2.278467e+01	4.746675e+00
8.579039676874470e-01	2.264729e+01	4.746236e+00
8.588805301874470e-01	2.251094e+01	4.745798e+00
8.598570926874470e-01	2.237564e+01	4.745361e+00
8.608336551874470e-01	2.224111e+01	4.744925e+00
8.608830533595402e-01	2.223433e+01	4.744902e+00
8.609818497037265e-01	2.222081e+01	4.744858e+00
8.611205964717221e-01	2.220184e+01	4.744796e+00
8.611522542297635e-01	2.219751e+01	4.744782e+00
8.611756386254668e-01	2.219432e+01	4.744771e+00
8.612019512984302e-01	2.219072e+01	4.744760e+00
8.612417017615324e-01	2.218530e+01	4.744742e+00
8.612633944210659e-01	2.218233e+01	4.744732e+00
8.612801680528080e-01	2.218004e+01	4.744725e+00
8.612993392568242e-01	2.217743e+01	4.744716e+00
8.613210665719063e-01	2.217446e+01	4.744707e+00
8.613415603349122e-01	2.217167e+01	4.744698e+00
8.613694082023413e-01	2.216787e+01	4.744685e+00
8.613989977218905e-01	2.216383e+01	4.744672e+00
8.614227451279718e-01	2.216059e+01	4.744661e+00
8.614425928811781e-01	2.215789e+01	4.744652e+00
8.614600391597845e-01	2.215552e+01	4.744645e+00
8.614761562051635e-01	2.215333e+01	4.744637e+00
8.614915265825248e-01	2.215124e+01	4.744630e+00
8.615075823261316e-01	2.214908e+01	4.744624e+00
8.615225900754983e-01	2.214708e+01	4.744617e+00
8.615377439944716e-01	2.214508e+01	4.744610e+00
8.615529046824351e-01	2.214315e+01	4.744604e+00
8.615685122069265e-01	2.214125e+01	4.744598e+00
8.615849499334005e-01	2.213943e+01	4.744592e+00
8.616029563149807e-01	2.213779e+01	4.744586e+00
8.616241093589869e-01	2.213665e+01	4.744583e+00
8.616527666892926e-01	2.213707e+01	4.744584e+00
8.616915062162566e-01	2.214191e+01	4.744600e+00
8.617351488198475e-01	2.215384e+01	4.744639e+00
8.617793794748144e-01	2.217410e+01	4.744706e+00
8.618405207491264e-01	2.221505e+01	4.744839e+00
8.619277753364200e-01	2.229331e+01	4.745094e+00
8.620713156731669e-01	2.244915e+01	4.745598e+00
8.622157568560548e-01	2.261787e+01	4.746141e+00
8.623706285876881e-01	2.278812e+01	4.746685e+00
8.625601011068069e-01	2.295509e+01	4.747215e+00
8.627376437609747e-01	2.306034e+01	4.747547e+00
8.628495250470245e-01	2.309547e+01	4.747657e+00
8.629171652740735e-01	2.310288e+01	4.747680e+00
8.629692908435845e-01	2.310237e+01	4.747679e+00
8.630259504319588e-01	2.309812e+01	4.747665e+00
8.630747248433546e-01	2.309278e+01	4.747649e+00
8.630944859049997e-01	2.309027e+01	4.747641e+00
8.631143401107408e-01	2.308760e+01	4.747633e+00
8.631343997142757e-01	2.308483e+01	4.747624e+00
8.631535983531020e-01	2.308215e+01	4.747615e+00
8.631742278952562e-01	2.307924e+01	4.747606e+00
8.631928742739310e-01	2.307659e+01	4.747598e+00
8.632113852560576e-01	2.307395e+01	4.747590e+00
8.632296658438582e-01	2.307134e+01	4.747581e+00
8.632482255579060e-01	2.306868e+01	4.747573e+00
8.632672606400824e-01	2.306596e+01	4.747564e+00
8.632872337487061e-01	2.306309e+01	4.747556e+00
8.633086160938196e-01	2.306003e+01	4.747546e+00
8.633320654927541e-01	2.305667e+01	4.747535e+00
8.633584280178425e-01	2.305289e+01	4.747523e+00
8.633888987803994e-01	2.304852e+01	4.747510e+00
8.634252095240669e-01	2.304332e+01	4.747493e+00
8.634699707628274e-01	2.303691e+01	4.747473e+00
8.635289261862941e-01	2.302847e+01	4.747447e+00
8.636298369724862e-01	2.301404e+01	4.747401e+00
8.638147423692858e-01	2.298763e+01	4.747318e+00
8.641845531628851e-01	2.293495e+01	4.747151e+00
8.649241747500838e-01	2.283006e+01	4.746819e+00
8.659007372500838e-01	2.269240e+01	4.746380e+00
8.668772997500838e-01	2.255571e+01	4.745942e+00
8.678538622500838e-01	2.242006e+01	4.745505e+00
8.688304247500838e-01	2.228535e+01	4.745068e+00
8.694333558340483e-01	2.220264e+01	4.744799e+00
8.697447436463905e-01	2.216016e+01	4.744660e+00
8.698561251446477e-01	2.214522e+01	4.744611e+00
8.699001894344284e-01	2.213965e+01	4.744593e+00
8.699231701047880e-01	2.213715e+01	4.744585e+00
8.699467346949766e-01	2.213529e+01	4.744578e+00
8.699690906722385e-01	2.213476e+01	4.744576e+00
8.700060403131890e-01	2.213716e+01	4.744585e+00
8.700442954820419e-01	2.214452e+01	4.744608e+00
8.700872372493773e-01	2.215993e+01	4.744659e+00
8.701380208492110e-01	2.218806e+01	4.744751e+00
8.702097871303386e-01	2.224371e+01	4.744933e+00
8.703169440793008e-01	2.235077e+01	4.745280e+00
8.705243299004598e-01	2.258562e+01	4.746037e+00
8.707274899034760e-01	2.280671e+01	4.746744e+00
8.709133288947581e-01	2.296759e+01	4.747254e+00
8.710861024422673e-01	2.306479e+01	4.747561e+00
8.711938899422998e-01	2.309594e+01	4.747659e+00
8.712583016232963e-01	2.310188e+01	4.747677e+00
8.713104287381082e-01	2.310078e+01	4.747674e+00
8.713706594496002e-01	2.309590e+01	4.747659e+00
8.714090803910686e-01	2.309158e+01	4.747645e+00
8.714287848841793e-01	2.308905e+01	4.747637e+00
8.714488993381090e-01	2.308634e+01	4.747629e+00
8.714689171301460e-01	2.308358e+01	4.747620e+00
8.714880721321419e-01	2.308090e+01	4.747612e+00
8.715086240503253e-01	2.307800e+01	4.747602e+00
8.715272459919995e-01	2.307536e+01	4.747594e+00
8.715457278807347e-01	2.307272e+01	4.747586e+00
8.715640005903020e-01	2.307011e+01	4.747578e+00
8.715825519230509e-01	2.306746e+01	4.747569e+00
8.716026520845765e-01	2.306458e+01	4.747560e+00
8.716272350970092e-01	2.306105e+01	4.747549e+00
8.716564227532784e-01	2.305687e+01	4.747536e+00
8.716945350579223e-01	2.305141e+01	4.747519e+00
8.717466675327188e-01	2.304394e+01	4.747495e+00
8.718279515389943e-01	2.303230e+01	4.747459e+00
8.719794656515335e-01	2.301064e+01	4.747390e+00
8.722824938766118e-01	2.296740e+01	4.747254e+00
8.728885503267686e-01	2.288126e+01	4.746982e+00
8.738651128267686e-01	2.274324e+01	4.746543e+00
8.748416753267686e-01	2.260617e+01	4.746104e+00
8.758182378267686e-01	2.247014e+01	4.745667e+00
8.767948003267686e-01	2.233514e+01	4.745230e+00
8.777713628267686e-01	2.220104e+01	4.744793e+00
8.781422643264416e-01	2.215244e+01	4.744635e+00
8.782848604959181e-01	2.213919e+01	4.744591e+00
8.783419164861688e-01	2.214099e+01	4.744597e+00
8.783967019672176e-01	2.215301e+01	4.744636e+00
8.784421165262039e-01	2.217218e+01	4.744699e+00
8.784959835922107e-01	2.220684e+01	4.744812e+00
8.785845233029985e-01	2.228374e+01	4.745063e+00
8.787096425023001e-01	2.241673e+01	4.745494e+00
8.788646376580881e-01	2.259706e+01	4.746075e+00
8.790269598423650e-01	2.277690e+01	4.746649e+00
8.792173099626902e-01	2.294813e+01	4.747192e+00
8.793931584129526e-01	2.305559e+01	4.747532e+00
8.795103768403191e-01	2.309428e+01	4.747653e+00
8.795795363818577e-01	2.310233e+01	4.747679e+00
8.796460693535819e-01	2.310148e+01	4.747676e+00
8.797113880784230e-01	2.309607e+01	4.747659e+00
8.797722729948430e-01	2.308881e+01	4.747636e+00
8.798074368785044e-01	2.308407e+01	4.747622e+00
8.798430135167092e-01	2.307907e+01	4.747606e+00
8.798830590285305e-01	2.307338e+01	4.747588e+00
8.799346276023883e-01	2.306601e+01	4.747565e+00
8.800077243158569e-01	2.305553e+01	4.747532e+00
8.801257736695556e-01	2.303863e+01	4.747478e+00
8.803618723769528e-01	2.300488e+01	4.747372e+00
8.808340697917473e-01	2.293760e+01	4.747160e+00
8.817784646213362e-01	2.280373e+01	4.746735e+00
8.827550271213362e-01	2.266620e+01	4.746297e+00
8.837315896213362e-01	2.252972e+01	4.745859e+00
8.847081521213362e-01	2.239427e+01	4.745421e+00
8.856847146213362e-01	2.225969e+01	4.744985e+00
8.860796764776188e-01	2.220554e+01	4.744808e+00
8.863250999787481e-01	2.217201e+01	4.744699e+00
8.864674911821978e-01	2.215262e+01	4.744635e+00
8.865065048358202e-01	2.214735e+01	4.744618e+00
8.865302141852840e-01	2.214419e+01	4.744607e+00
8.865461475501170e-01	2.214212e+01	4.744601e+00
8.865634981422922e-01	2.213997e+01	4.744594e+00
8.865794905103744e-01	2.213814e+01	4.744588e+00
8.865971745991884e-01	2.213641e+01	4.744582e+00
8.866170943290755e-01	2.213508e+01	4.744577e+00
8.866429037338931e-01	2.213510e+01	4.744577e+00
8.866898811893804e-01	2.214033e+01	4.744595e+00
8.867341751858145e-01	2.215200e+01	4.744633e+00
8.867782859077317e-01	2.217208e+01	4.744699e+00
8.868383101299128e-01	2.221211e+01	4.744830e+00
8.869256090034752e-01	2.229016e+01	4.745084e+00
8.870671707606431e-01	2.244360e+01	4.745581e+00
8.872126692317988e-01	2.261369e+01	4.746128e+00
8.873681994210463e-01	2.278515e+01	4.746675e+00
8.875578622905568e-01	2.295318e+01	4.747209e+00
8.877352496709250e-01	2.305917e+01	4.747543e+00
8.878480328177757e-01	2.309508e+01	4.747656e+00
8.879154789593313e-01	2.310267e+01	4.747680e+00
8.879683864038823e-01	2.310227e+01	4.747678e+00
8.880245474664477e-01	2.309810e+01	4.747665e+00
8.880759803516314e-01	2.309249e+01	4.747648e+00
8.880946195990078e-01	2.309013e+01	4.747641e+00
8.881142611534671e-01	2.308748e+01	4.747632e+00
8.881343321501186e-01	2.308472e+01	4.747623e+00
8.881535192537804e-01	2.308204e+01	4.747615e+00
8.881741642111157e-01	2.307912e+01	4.747606e+00
8.881928126104800e-01	2.307647e+01	4.747598e+00
8.882113201408530e-01	2.307384e+01	4.747589e+00
8.882296027987250e-01	2.307122e+01	4.747581e+00
8.882482606298211e-01	2.306855e+01	4.747572e+00
8.882686189502400e-01	2.306564e+01	4.747563e+00
8.882935294272024e-01	2.306207e+01	4.747552e+00
8.883231762227123e-01	2.305782e+01	4.747539e+00
